2.48,-1.7378
2.49,-0.98023
2.5,-1.9363
2.51,-1.5945
2.52,-1.6357
2.53,-1.6597
2.54,-1.9681
2.55,-1.6757
2.56,-1.5065
2.57,-1.1519
2.58,-1.9401
2.59,-1.8259
2.6,-1.9338
2.61,-1.9285
2.62,-2.0516
2.63,-2.2371
2.64,-1.8306
2.65,-2.0564
2.66,-1.4513
2.67,-1.8114
2.68,-1.4459
2.69,-1.4061
2.7,-1.8146
2.71,-2.301
2.72,-1.5135
2.73,-1.8664
2.74,-1.5964
2.75,-2.0755
2.76,-1.9127
2.77,-2.4692
2.78,-1.6352
2.79,-1.9379
2.8,-2.4955
2.81,-1.9198
2.82,-2.2442
2.83,-2.5751
2.84,-2.4655
2.85,-2.4512
2.86,-2.4933
2.87,-2.037
2.88,-2.0058
2.89,-2.2327
2.9,-2.2465
2.91,-2.1894
2.92,-1.8545
2.93,-2.2257
2.94,-2.2795
2.95,-1.9908
2.96,-2.3492
2.97,-2.6046
2.98,-2.0029
2.99,-2.5401
3,-2.3985
3.01,-2.2997
3.02,-2.3612
3.03,-2.8472
3.04,-2.9984
3.05,-2.8255
3.06,-2.2525
3.07,-2.5806
3.08,-2.6954
3.09,-2.7497
3.1,-2.426
3.11,-2.5661
3.12,-2.5823
3.13,-3.099
3.14,-2.8476
3.15,-2.7949
3.16,-2.9447
3.17,-2.8596
3.18,-3.0176
3.19,-2.6029
3.2,-3.0161
3.21,-2.7084
3.22,-2.9591
3.23,-2.7308
3.24,-2.5424
3.25,-2.9827
3.26,-2.6169
3.27,-3.3218
3.28,-2.6868
3.29,-3.4973
3.3,-3.1346
3.31,-3.5981
3.32,-2.8317
3.33,-3.4808
3.34,-3.5146
3.35,-3.5184
3.36,-3.0286
3.37,-3.5262
3.38,-3.4619
3.39,-3.0117
3.4,-3.2988
3.41,-2.9105
3.42,-3.7821
3.43,-3.4232
3.44,-3.3077
3.45,-3.3349
3.46,-3.0962
3.47,-3.8139
3.48,-3.6599
3.49,-3.9779
3.5,-3.0489
3.51,-3.2537
3.52,-3.2887
3.53,-3.9211
3.54,-3.7307
3.55,-3.9487
3.56,-3.6233
3.57,-3.3313
3.58,-3.5271
3.59,-3.4916
3.6,-3.5604
3.61,-3.4907
3.62,-3.3802
3.63,-3.633
3.64,-4.0994
3.65,-3.7267
3.66,-4.1564
3.67,-3.4339
3.68,-4.2827
3.69,-4.0415
3.7,-3.8194
3.71,-3.9448
3.72,-3.6347
3.73,-3.9292
3.74,-4.2527
3.75,-3.7905
3.76,-4.3714
3.77,-3.8819
3.78,-3.926
3.79,-4.3507
3.8,-4.4178
3.81,-4.4536
3.82,-4.4904
3.83,-4.4573
3.84,-3.725
3.85,-4.6841
3.86,-3.7625
3.87,-4.7143
3.88,-3.7889
3.89,-4.4824
3.9,-4.2749
3.91,-3.9577
3.92,-3.9436
3.93,-4.671
3.94,-4.2193
3.95,-3.9588
3.96,-3.9443
3.97,-4.8321
3.98,-4.7811
3.99,-4.2334
4,-4.9505
4.01,-4.9487
4.02,-4.5509
4.03,-4.2101
4.04,-4.083
4.05,-5.0956
4.06,-4.5774
4.07,-4.2787
4.08,-4.2509
4.09,-4.3346
4.1,-4.3211
4.11,-4.4738
4.12,-5.1225
4.13,-4.751
4.14,-5.1112
4.15,-4.4689
4.16,-4.392
4.17,-5.1705
4.18,-4.4763
4.19,-4.9921
4.2,-5.0174
4.21,-5.1485
4.22,-4.5721
4.23,-4.7185
4.24,-5.0321
4.25,-4.7904
4.26,-4.5757
4.27,-5.3659
4.28,-5.3154
4.29,-4.9391
4.3,-4.7914
4.31,-4.7666
4.32,-5.2419
4.33,-5.5445
4.34,-5.5997
4.35,-5.3395
4.36,-4.8911
4.37,-5.5254
4.38,-4.969
4.39,-5.1253
4.4,-5.7739
4.41,-5.0342
4.42,-4.9174
4.43,-5.3677
4.44,-5.046
4.45,-5.7686
4.46,-5.1602
4.47,-5.0143
4.48,-5.1273
4.49,-5.7206
4.5,-5.787
4.51,-5.4977
4.52,-5.6426
4.53,-5.5809
4.54,-5.0861
4.55,-5.4955
4.56,-5.1751
4.57,-5.6496
4.58,-5.7221
4.59,-5.4073
4.6,-5.4559
4.61,-5.7771
4.62,-6.187
4.63,-6.1722
4.64,-5.482
4.65,-5.6444
4.66,-6.2877
4.67,-5.7829
4.68,-5.6402
4.69,-6.2696
4.7,-6.1834
4.71,-5.609
4.72,-6.3013
4.73,-5.5781
4.74,-5.5564
4.75,-6.4872
4.76,-6.1428
4.77,-6.3722
4.78,-6.0198
4.79,-6.4783
4.8,-6.5607
4.81,-5.6868
4.82,-5.6684
4.83,-6.2991
4.84,-6.0358
4.85,-6.6321
4.86,-6.5121
4.87,-6.7004
4.88,-6.2906
4.89,-6.6299
4.9,-5.8087
4.91,-6.3929
4.92,-5.8846
4.93,-6.1358
4.94,-6.2991
4.95,-6.3597
4.96,-6.2146
4.97,-6.935
4.98,-6.1775
4.99,-6.0531
5,-6.9917
